12.1,RC0201FR-0712R1L,Yageo,4,Digi-Key,0.00446,10000,
12.4,RC0201FR-0712R4L,Yageo,4,Digi-Key,0.00446,10000,
12.7,RC0201FR-0712R7L,Yageo,3,Digi-Key,0.00446,10000,
13,RC0201FR-0713RL,Yageo,4,Digi-Key,0.00334,20000,
13.3,RC0201FR-0713R3L,Yageo,3,Digi-Key,0.00334,0,
13.7,RC0201FR-0713R7L,Yageo,3,Digi-Key,0.00334,20000,
14,RC0201FR-0714RL,Yageo,4,Digi-Key,0.00334,20000,
14.3,RC0201FR-0714R3L,Yageo,3,Digi-Key,0.00334,10000,
14.7,RC0201FR-0714R7L,Yageo,5,Digi-Key,0.00334,10000,
15,RC0201FR-0715RL,Yageo,15,Digi-Key,0.00446,190000,
15.4,RC0201FR-0715R4L,Yageo,3,Digi-Key,0.00334,10000,
15.8,RC0201FR-0715R8L,Yageo,3,Digi-Key,0.00334,10000,
16.2,RC0201FR-0716R2L,Yageo,5,Digi-Key,0.00334,10000,
16.5,RC0201FR-0716R5L,Yageo,3,Digi-Key,0.00334,10000,
16.9,RC0201FR-0716R9L,Yageo,5,Digi-Key,0.00334,20000,
17.4,RC0201FR-0717R4L,Yageo,3,Digi-Key,0.00334,10000,
17.8,RC0201FR-0717R8L,Yageo,5,Digi-Key,0.00334,0,
18.2,RC0201FR-0718R2L,Yageo,5,Digi-Key,0.00334,10000,
18.7,RC0201FR-0718R7L,Yageo,3,Digi-Key,0.00334,10000,
19.1,RC0201FR-0719R1L,Yageo,3,Digi-Key,0.00334,10000,
19.6,RC0201FR-0719R6L,Yageo,3,Digi-Key,0.00334,10000,
20,RC0201FR-0720RL,Yageo,8,Digi-Key,0.00334,50000,
20.5,RC0201FR-0720R5L,Yageo,3,Digi-Key,0.00334,10000,
21,RC0201FR-0721RL,Yageo,3,Digi-Key,0.00334,10000,
21.5,RC0201FR-0721R5L,Yageo,5,Digi-Key,0.00334,0,
22.1,RC0201FR-0722R1L,Yageo,12,Digi-Key,0.00334,40000,
22.6,RC0201FR-0722R6L,Yageo,4,Digi-Key,0.00334,20000,
23.2,RC0201FR-0723R2L,Yageo,4,Digi-Key,0.00334,10000,
23.7,RC0201FR-0723R7L,Yageo,3,Digi-Key,0.00334,10000,
24.3,RC0201FR-0724R3L,Yageo,3,Digi-Key,0.00334,20000,
24.9,RC0201FR-0724R9L,Yageo,6,Digi-Key,0.00334,140000,
25.5,RC0201FR-0725R5L,Yageo,6,Digi-Key,0.00334,50000,
26.1,RC0201FR-0726R1L,Yageo,3,Digi-Key,0.00334,30000,
26.7,RC0201FR-0726R7L,Yageo,7,Digi-Key,0.00334,10000,
27.4,RC0201FR-0727R4L,Yageo,4,Digi-Key,0.00334,80000,
28,RC0201FR-0728RL,Yageo,3,Digi-Key,0.00334,10000,
28.7,RC0201FR-0728R7L,Yageo,3,Digi-Key,0.00334,0,
29.4,RC0201FR-0729R4L,Yageo,4,Digi-Key,0.00334,20000,
30.1,RC0201FR-0730R1L,Yageo,6,Digi-Key,0.00334,30000,
30.9,RC0201FR-0730R9L,Yageo,3,Digi-Key,0.00334,10000,
31.6,RC0201FR-0731R6L,Yageo,4,Digi-Key,0.00334,20000,
32.4,RC0201FR-0732R4L,Yageo,3,Digi-Key,0.00334,10000,
33.2,RC0201FR-0733R2L,Yageo,8,Digi-Key,0.00334,0,
34,RC0201FR-0734RL,Yageo,4,Digi-Key,0.00334,10000,
34.8,RC0201FR-0734R8L,Yageo,5,Digi-Key,0.00334,20000,
35.7,RC0201FR-0735R7L,Yageo,4,Digi-Key,0.00334,10000,
36.5,RC0201FR-0736R5L,Yageo,4,Digi-Key,0.00334,10000,
37.4,RC0201FR-0737R4L,Yageo,3,Digi-Key,0.00334,20000,
38.3,RC0201FR-0738R3L,Yageo,3,Digi-Key,0.00334,10000,
39.2,RC0201FR-0739R2L,Yageo,6,Digi-Key,0.00334,30000,
40.2,RC0201FR-0740R2L,Yageo,6,Digi-Key,0.00334,30000,
41.2,RC0201FR-0741R2L,Yageo,3,Digi-Key,0.00334,20000,
42.2,RC0201FR-0742R2L,Yageo,4,Digi-Key,0.00334,40000,
43.2,RC0201FR-0743R2L,Yageo,4,Digi-Key,0.00334,10000,
44.2,RC0201FR-0744R2L,Yageo,3,Digi-Key,0.00334,10000,
45.3,RC0201FR-0745R3L,Yageo,5,Digi-Key,0.00334,60000,
46.4,RC0201FR-0746R4L,Yageo,5,Digi-Key,0.00334,10000,
47.5,RC0201FR-0747R5L,Yageo,7,Digi-Key,0.00334,10000,
48.7,RC0201FR-0748R7L,Yageo,3,Digi-Key,0.00334,10000,
49.9,RC0201FR-0749R9L,Yageo,17,Digi-Key,0.00334,160000,
51.1,RC0201FR-0751R1L,Yageo,5,Digi-Key,0.00422,0,
52.3,RC0201FR-0752R3L,Yageo,3,Digi-Key,0.00334,10000,
53.6,RC0201FR-0753R6L,Yageo,3,Digi-Key,0.00334,10000,
54.9,RC0201FR-0754R9L,Yageo,4,Digi-Key,0.00334,10000,
56.2,RC0201FR-0756R2L,Yageo,5,Digi-Key,0.00446,10000,
57.6,RC0201FR-0757R6L,Yageo,3,Digi-Key,0.00334,10000,
59,RC0201FR-0759RL,Yageo,1,Digi-Key,0.00422,0,
60.4,RC0201FR-0760R4L,Yageo,6,Digi-Key,0.00334,50000,
61.9,RC0201FR-0761R9L,Yageo,3,Digi-Key,0.00534,1,
63.4,RC0201FR-0763R4L,Yageo,3,Digi-Key,0.00334,0,
64.9,RC0201FR-0764R9L,Yageo,4,Digi-Key,0.00334,20000,
66.5,RC0201FR-0766R5L,Yageo,4,Digi-Key,0.00334,40000,
68.1,RC0201FR-0768R1L,Yageo,8,Digi-Key,0.00334,20000,
69.8,RC0201FR-0769R8L,Yageo,5,Digi-Key,0.00334,20000,
71.5,RC0201FR-0771R5L,Yageo,5,Digi-Key,0.00334,20000,
73.2,RC0201FR-0773R2L,Yageo,3,Digi-Key,0.00334,10000,
75,RC0201FR-0775RL,Yageo,14,Digi-Key,0.00334,10000,
76.8,RC0201FR-0776R8L,Yageo,3,Digi-Key,0.00334,10000,
78.7,RC0201FR-0778R7L,Yageo,3,Digi-Key,0.00334,10000,
80.6,RC0201FR-0780R6L,Yageo,5,Digi-Key,0.00334,60000,
82.5,RC0201FR-0782R5L,Yageo,4,Digi-Key,0.00334,30000,
84.5,RC0201FR-0784R5L,Yageo,5,Digi-Key,0.00334,30000,
86.6,RC0201FR-0786R6L,Yageo,3,Digi-Key,0.00334,10000,
88.7,RC0201FR-0788R7L,Yageo,3,Digi-Key,0.00334,20000,
90.9,RC0201FR-0790R9L,Yageo,5,Digi-Key,0.00334,30000,
93.1,RC0201FR-0793R1L,Yageo,3,Digi-Key,0.00334,20000,
95.3,RC0201FR-0795R3L,Yageo,5,Digi-Key,0.00334,0,
97.6,RC0201FR-0797R6L,Yageo,3,Digi-Key,0.00334,20000,
100,RC0201FR-07100RL,Yageo,22,Digi-Key,0.00446,190000,
102,RC0201FR-07102RL,Yageo,3,Digi-Key,0.00446,10000,
105,RC0201FR-07105RL,Yageo,6,Digi-Key,0.00446,20000,
107,RC0201FR-07107RL,Yageo,4,Digi-Key,0.00446,30000,
110,RC0201FR-07110RL,Yageo,6,Digi-Key,0.00334,0,
113,RC0201FR-07113RL,Yageo,6,Digi-Key,0.00334,20000,
115,RC0201FR-07115RL,Yageo,6,Digi-Key,0.00334,10000,
118,RC0201FR-07118RL,Yageo,3,Digi-Key,0.00334,20000,
121,RC0201FR-07121RL,Yageo,6,Digi-Key,0.00446,20000,
124,RC0201FR-07124RL,Yageo,6,Digi-Key,0.00446,0,
127,RC0201FR-07127RL,Yageo,3,Digi-Key,0.00650,5962,
130,RC0201FR-07130RL,Yageo,5,Digi-Key,0.00334,30000,
133,RC0201FR-07133RL,Yageo,4,Digi-Key,0.00334,20000,
137,RC0201FR-07137RL,Yageo,4,Digi-Key,0.00334,20000,
140,RC0201FR-07140RL,Yageo,4,Digi-Key,0.00334,40000,
143,RC0201FR-07143RL,Yageo,3,Digi-Key,0.00334,10000,
147,RC0201FR-07147RL,Yageo,6,Digi-Key,0.00334,10000,
150,RC0201FR-07150RL,Yageo,17,Digi-Key,0.00334,120000,
154,RC0201FR-07154RL,Yageo,3,Digi-Key,0.00334,20000,
158,RC0201FR-07158RL,Yageo,3,Digi-Key,0.00334,20000,
162,RC0201FR-07162RL,Yageo,7,Digi-Key,0.00334,110000,
165,RC0201FR-07165RL,Yageo,4,Digi-Key,0.00334,0,
169,RC0201FR-07169RL,Yageo,5,Digi-Key,0.00334,70000,
174,RC0201FR-07174RL,Yageo,1,Digi-Key,0.00422,0,
178,RC0201FR-07178RL,Yageo,6,Digi-Key,0.00334,20000,
182,RC0201FR-07182RL,Yageo,6,Digi-Key,0.00334,20000,
187,RC0201FR-07187RL,Yageo,3,Digi-Key,0.00334,10000,
191,RC0201FR-07191RL,Yageo,3,Digi-Key,0.00334,30000,
196,RC0201FR-07196RL,Yageo,6,Digi-Key,0.00334,10000,
200,RC0201FR-07200RL,Yageo,12,Digi-Key,0.00334,50000,
205,RC0201FR-07205RL,Yageo,3,Digi-Key,0.00334,20000,
210,RC0201FR-07210RL,Yageo,3,Digi-Key,0.00334,20000,
215,RC0201FR-07215RL,Yageo,7,Digi-Key,0.00334,10000,
221,RC0201FR-07221RL,Yageo,9,Digi-Key,0.00334,50000,
226,RC0201FR-07226RL,Yageo,3,Digi-Key,0.00334,10000,
232,RC0201FR-07232RL,Yageo,3,Digi-Key,0.00334,40000,
237,RC0201FR-07237RL,Yageo,4,Digi-Key,0.00334,20000,
243,RC0201FR-07243RL,Yageo,4,Digi-Key,0.00334,40000,
249,RC0201FR-07249RL,Yageo,6,Digi-Key,0.00334,10000,
255,RC0201FR-07255RL,Yageo,3,Digi-Key,0.00334,20000,
261,RC0201FR-07261RL,Yageo,3,Digi-Key,0.00334,30000,
267,RC0201FR-07267RL,Yageo,3,Digi-Key,0.00334,20000,
274,RC0201FR-07274RL,Yageo,3,Digi-Key,0.00334,20000,
280,RC0201FR-07280RL,Yageo,4,Digi-Key,0.00334,40000,
287,RC0201FR-07287RL,Yageo,4,Digi-Key,0.00334,10000,
294,RC0201FR-07294RL,Yageo,4,Digi-Key,0.00334,10000,
301,RC0201FR-07301RL,Yageo,6,Digi-Key,0.00334,0,
309,RC0201FR-07309RL,Yageo,3,Digi-Key,0.00334,10000,
316,RC0201FR-07316RL,Yageo,5,Digi-Key,0.00334,10000,
324,RC0201FR-07324RL,Yageo,3,Digi-Key,0.00334,20000,
332,RC0201FR-07332RL,Yageo,7,Digi-Key,0.00334,40000,
340,RC0201FR-07340RL,Yageo,5,Digi-Key,0.00334,20000,
348,RC0201FR-07348RL,Yageo,5,Digi-Key,0.00334,10000,
357,RC0201FR-07357RL,Yageo,3,Digi-Key,0.00334,50000,
365,RC0201FR-07365RL,Yageo,3,Digi-Key,0.00334,30000,
374,RC0201FR-07374RL,Yageo,3,Digi-Key,0.00334,20000,
383,RC0201FR-07383RL,Yageo,5,Digi-Key,0.00334,20000,
392,RC0201FR-07392RL,Yageo,4,Digi-Key,0.00334,20000,
402,RC0201FR-07402RL,Yageo,9,Digi-Key,0.00334,100000,
412,RC0201FR-07412RL,Yageo,3,Digi-Key,0.00334,10000,
422,RC0201FR-07422RL,Yageo,3,Digi-Key,0.00334,10000,
432,RC0201FR-07432RL,Yageo,4,Digi-Key,0.00334,60000,
442,RC0201FR-07442RL,Yageo,3,Digi-Key,0.00334,20000,
453,RC0201FR-07453RL,Yageo,7,Digi-Key,0.00334,20000,
464,RC0201FR-07464RL,Yageo,4,Digi-Key,0.00334,0,
475,RC0201FR-07475RL,Yageo,7,Digi-Key,0.00334,10000,
487,RC0201FR-07487RL,Yageo,6,Digi-Key,0.00334,20000,
499,RC0201FR-07499RL,Yageo,12,Digi-Key,0.00334,70000,
511,RC0201FR-07511RL,Yageo,7,Digi-Key,0.00334,30000,
523,RC0201FR-07523RL,Yageo,4,Digi-Key,0.00334,10000,
536,RC0201FR-07536RL,Yageo,3,Digi-Key,0.00334,0,
549,RC0201FR-07549RL,Yageo,4,Digi-Key,0.00334,20000,
562,RC0201FR-07562RL,Yageo,5,Digi-Key,0.00334,20000,
576,RC0201FR-07576RL,Yageo,3,Digi-Key,0.00334,40000,
590,RC0201FR-07590RL,Yageo,3,Digi-Key,0.00334,30000,
604,RC0201FR-07604RL,Yageo,3,Digi-Key,0.00334,10000,
619,RC0201FR-07619RL,Yageo,6,Digi-Key,0.00334,40000,
634,RC0201FR-07634RL,Yageo,4,Digi-Key,0.00334,20000,
649,RC0201FR-07649RL,Yageo,3,Digi-Key,0.00334,20000,
665,RC0201FR-07665RL,Yageo,3,Digi-Key,0.00334,10000,
681,RC0201FR-07681RL,Yageo,8,Digi-Key,0.00334,30000,
698,RC0201FR-07698RL,Yageo,3,Digi-Key,0.00334,30000,
715,RC0201FR-07715RL,Yageo,6,Digi-Key,0.00334,20000,
732,RC0201FR-07732RL,Yageo,3,Digi-Key,0.00334,10000,
750,RC0201FR-07750RL,Yageo,7,Digi-Key,0.00334,10000,
768,RC0201FR-07768RL,Yageo,3,Digi-Key,0.00334,10000,
787,RC0201FR-07787RL,Yageo,3,Digi-Key,0.00334,220000,
806,RC0201FR-07806RL,Yageo,4,Digi-Key,0.00334,0,
825,RC0201FR-07825RL,Yageo,7,Digi-Key,0.00334,10000,
845,RC0201FR-07845RL,Yageo,3,Digi-Key,0.00334,50000,
866,RC0201FR-07866RL,Yageo,5,Digi-Key,0.00334,40000,
887,RC0201FR-07887RL,Yageo,4,Digi-Key,0.00334,10000,
909,RC0201FR-07909RL,Yageo,5,Digi-Key,0.00334,20000,
931,RC0201FR-07931RL,Yageo,4,Digi-Key,0.00334,20000,
953,RC0201FR-07953RL,Yageo,3,Digi-Key,0.00334,10000,
976,RC0201FR-07976RL,Yageo,3,Digi-Key,0.00334,20000,
1k,RC0201FR-071KL,Yageo,22,Digi-Key,0.00334,380000,
1.02k,RC0201FR-071K02L,Yageo,3,Digi-Key,0.00334,40000,
1.05k,RC0201FR-071K05L,Yageo,5,Digi-Key,0.00334,20000,
1.07k,RC0201FR-071K07L,Yageo,3,Digi-Key,0.00334,10000,
1.1k,RC0201FR-071K1L,Yageo,8,Digi-Key,0.00334,0,
1.13k,RC0201FR-071K13L,Yageo,6,Digi-Key,0.00334,20000,
1.15k,RC0201FR-071K15L,Yageo,4,Digi-Key,0.00334,60000,
1.18k,RC0201FR-071K18L,Yageo,4,Digi-Key,0.00334,10000,
1.21k,RC0201FR-071K21L,Yageo,8,Digi-Key,0.00334,730000,
1.24k,RC0201FR-071K24L,Yageo,7,Digi-Key,0.00334,110000,
1.27k,RC0201FR-071K27L,Yageo,5,Digi-Key,0.00334,20000,
1.3k,RC0201FR-071K3L,Yageo,9,Digi-Key,0.00334,0,
1.33k,RC0201FR-071K33L,Yageo,4,Digi-Key,0.00334,20000,
1.37k,RC0201FR-071K37L,Yageo,4,Digi-Key,0.00334,20000,
1.4k,RC0201FR-071K4L,Yageo,7,Digi-Key,0.00334,0,
1.43k,RC0201FR-071K43L,Yageo,6,Digi-Key,0.00334,120000,
1.47k,RC0201FR-071K47L,Yageo,5,Digi-Key,0.00334,10000,
1.5k,RC0201FR-071K5L,Yageo,14,Digi-Key,0.00334,10000,
1.54k,RC0201FR-071K54L,Yageo,3,Digi-Key,0.00334,10000,
1.58k,RC0201FR-071K58L,Yageo,4,Digi-Key,0.00334,20000,
1.62k,RC0201FR-071K62L,Yageo,5,Digi-Key,0.00334,40000,
1.65k,RC0201FR-071K65L,Yageo,4,Digi-Key,0.00334,10000,
1.69k,RC0201FR-071K69L,Yageo,4,Digi-Key,0.00334,20000,
1.74k,RC0201FR-071K74L,Yageo,3,Digi-Key,0.00334,10000,
1.78k,RC0201FR-071K78L,Yageo,6,Digi-Key,0.00334,10000,
1.82k,RC0201FR-071K82L,Yageo,4,Digi-Key,0.00334,100000,
1.87k,RC0201FR-071K87L,Yageo,1,Digi-Key,0.00422,0,
1.91k,RC0201FR-071K91L,Yageo,3,Digi-Key,0.00334,10000,
1.96k,RC0201FR-071K96L,Yageo,3,Digi-Key,0.00334,10000,
2k,RC0201FR-072KL,Yageo,11,Digi-Key,0.00334,30000,
2.05k,RC0201FR-072K05L,Yageo,4,Digi-Key,0.00334,40000,
2.1k,RC0201FR-072K1L,Yageo,6,Digi-Key,0.00334,10000,
2.15k,RC0201FR-072K15L,Yageo,8,Digi-Key,0.00334,40000,
2.21k,RC0201FR-072K21L,Yageo,10,Digi-Key,0.00334,30000,
2.26k,RC0201FR-072K26L,Yageo,3,Digi-Key,0.00334,10000,
2.32k,RC0201FR-072K32L,Yageo,4,Digi-Key,0.00334,40000,
2.37k,RC0201FR-072K37L,Yageo,5,Digi-Key,0.00334,50000,
2.43k,RC0201FR-072K43L,Yageo,3,Digi-Key,0.00334,30000,
2.49k,RC0201FR-072K49L,Yageo,7,Digi-Key,0.00334,30000,
2.55k,RC0201FR-072K55L,Yageo,6,Digi-Key,0.00334,20000,
2.61k,RC0201FR-072K61L,Yageo,7,Digi-Key,0.00334,40000,
2.67k,RC0201FR-072K67L,Yageo,7,Digi-Key,0.00334,20000,
2.74k,RC0201FR-072K74L,Yageo,6,Digi-Key,0.00334,50000,
2.8k,RC0201FR-072K8L,Yageo,4,Digi-Key,0.00334,10000,
2.87k,RC0201FR-072K87L,Yageo,6,Digi-Key,0.00334,20000,
2.94k,RC0201FR-072K94L,Yageo,5,Digi-Key,0.00334,10000,
3.01k,RC0201FR-073K01L,Yageo,10,Digi-Key,0.00334,50000,
3.09k,RC0201FR-073K09L,Yageo,5,Digi-Key,0.00334,20000,
3.16k,RC0201FR-073K16L,Yageo,6,Digi-Key,0.00334,10000,
3.24k,RC0201FR-073K24L,Yageo,6,Digi-Key,0.00334,30000,
3.32k,RC0201FR-073K32L,Yageo,8,Digi-Key,0.00334,40000,
3.4k,RC0201FR-073K4L,Yageo,6,Digi-Key,0.00334,0,
3.48k,RC0201FR-073K48L,Yageo,3,Digi-Key,0.00334,20000,
3.57k,RC0201FR-073K57L,Yageo,5,Digi-Key,0.00334,20000,
3.65k,RC0201FR-073K65L,Yageo,4,Digi-Key,0.00334,10000,
3.74k,RC0201FR-073K74L,Yageo,5,Digi-Key,0.00334,1790000,
3.83k,RC0201FR-073K83L,Yageo,7,Digi-Key,0.00334,40000,
3.92k,RC0201FR-073K92L,Yageo,8,Digi-Key,0.00334,10000,
4.02k,RC0201FR-074K02L,Yageo,11,Digi-Key,0.00334,10000,
4.12k,RC0201FR-074K12L,Yageo,3,Digi-Key,0.00334,40000,
4.22k,RC0201FR-074K22L,Yageo,6,Digi-Key,0.00334,20000,
4.32k,RC0201FR-074K32L,Yageo,5,Digi-Key,0.00334,0,
4.42k,RC0201FR-074K42L,Yageo,3,Digi-Key,0.00334,10000,
4.53k,RC0201FR-074K53L,Yageo,4,Digi-Key,0.00334,140000,
4.64k,RC0201FR-074K64L,Yageo,9,Digi-Key,0.00334,0,
4.75k,RC0201FR-074K75L,Yageo,8,Digi-Key,0.00334,70000,
4.87k,RC0201FR-074K87L,Yageo,5,Digi-Key,0.00334,10000,
4.99k,RC0201FR-074K99L,Yageo,8,Digi-Key,0.00334,70000,
5.11k,RC0201FR-075K11L,Yageo,4,Digi-Key,0.00334,10000,
5.23k,RC0201FR-075K23L,Yageo,5,Digi-Key,0.00334,10000,
5.36k,RC0201FR-075K36L,Yageo,6,Digi-Key,0.00334,20000,
5.49k,RC0201FR-075K49L,Yageo,3,Digi-Key,0.00334,40000,
5.62k,RC0201FR-075K62L,Yageo,9,Digi-Key,0.00334,50000,
5.76k,RC0201FR-075K76L,Yageo,4,Digi-Key,0.00334,0,
5.9k,RC0201FR-075K9L,Yageo,6,Digi-Key,0.00446,10000,
6.04k,RC0201FR-076K04L,Yageo,8,Digi-Key,0.00334,0,
6.19k,RC0201FR-076K19L,Yageo,7,Digi-Key,0.00334,20000,
6.34k,RC0201FR-076K34L,Yageo,4,Digi-Key,0.00334,20000,
6.49k,RC0201FR-076K49L,Yageo,5,Digi-Key,0.00334,30000,
6.65k,RC0201FR-076K65L,Yageo,3,Digi-Key,0.00422,0,
6.81k,RC0201FR-076K81L,Yageo,7,Digi-Key,0.00334,10000,
6.98k,RC0201FR-076K98L,Yageo,5,Digi-Key,0.00334,30000,
7.15k,RC0201FR-077K15L,Yageo,4,Digi-Key,0.00334,10000,
7.32k,RC0201FR-077K32L,Yageo,5,Digi-Key,0.00334,0,
7.5k,RC0201FR-077K5L,Yageo,5,Digi-Key,0.00422,0,
7.68k,RC0201FR-077K68L,Yageo,4,Digi-Key,0.00334,10000,
7.87k,RC0201FR-077K87L,Yageo,3,Digi-Key,0.00334,30000,
8.06k,RC0201FR-078K06L,Yageo,8,Digi-Key,0.00334,10000,
8.25k,RC0201FR-078K25L,Yageo,6,Digi-Key,0.00334,60000,
8.45k,RC0201FR-078K45L,Yageo,3,Digi-Key,0.00334,30000,
8.66k,RC0201FR-078K66L,Yageo,6,Digi-Key,0.00334,20000,
8.87k,RC0201FR-078K87L,Yageo,5,Digi-Key,0.00334,10000,
9.09k,RC0201FR-079K09L,Yageo,9,Digi-Key,0.00334,20000,
9.31k,RC0201FR-079K31L,Yageo,8,Digi-Key,0.00334,20000,
9.53k,RC0201FR-079K53L,Yageo,4,Digi-Key,0.00334,10000,
9.76k,RC0201FR-079K76L,Yageo,5,Digi-Key,0.00334,30000,
10k,RC0201FR-0710KL,Yageo,23,Digi-Key,0.00446,0,
10.2k,RC0201FR-0710K2L,Yageo,6,Digi-Key,0.00446,20000,
10.5k,RC0201FR-0710K5L,Yageo,4,Digi-Key,0.00446,10000,
10.7k,RC0201FR-0710K7L,Yageo,4,Digi-Key,0.00446,10000,
11k,RC0201FR-0711KL,Yageo,10,Digi-Key,0.00334,80000,
11.3k,RC0201FR-0711K3L,Yageo,6,Digi-Key,0.00334,20000,
11.5k,RC0201FR-0711K5L,Yageo,5,Digi-Key,0.00334,30000,
11.8k,RC0201FR-0711K8L,Yageo,5,Digi-Key,0.00334,30000,
12.1k,RC0201FR-0712K1L,Yageo,8,Digi-Key,0.00446,0,
12.4k,RC0201FR-0712K4L,Yageo,6,Digi-Key,0.00446,0,
12.7k,RC0201FR-0712K7L,Yageo,5,Digi-Key,0.00446,20000,
13k,RC0201FR-0713KL,Yageo,6,Digi-Key,0.00334,30000,
13.3k,RC0201FR-0713K3L,Yageo,6,Digi-Key,0.00334,0,
13.7k,RC0201FR-0713K7L,Yageo,7,Digi-Key,0.00334,40000,
14k,RC0201FR-0714KL,Yageo,5,Digi-Key,0.00334,30000,
14.3k,RC0201FR-0714K3L,Yageo,7,Digi-Key,0.00334,20000,
14.7k,RC0201FR-0714K7L,Yageo,5,Digi-Key,0.00334,20000,
15k,RC0201FR-0715KL,Yageo,13,Digi-Key,0.00334,70000,
15.4k,RC0201FR-0715K4L,Yageo,6,Digi-Key,0.00334,50000,
15.8k,RC0201FR-0715K8L,Yageo,6,Digi-Key,0.00334,10000,
16.2k,RC0201FR-0716K2L,Yageo,6,Digi-Key,0.00334,30000,
16.5k,RC0201FR-0716K5L,Yageo,6,Digi-Key,0.00334,40000,
16.9k,RC0201FR-0716K9L,Yageo,5,Digi-Key,0.00334,20000,
17.4k,RC0201FR-0717K4L,Yageo,7,Digi-Key,0.00334,340000,
17.8k,RC0201FR-0717K8L,Yageo,5,Digi-Key,0.00334,40000,
18.2k,RC0201FR-0718K2L,Yageo,4,Digi-Key,0.00334,50000,
18.7k,RC0201FR-0718K7L,Yageo,7,Digi-Key,0.00334,10000,
19.1k,RC0201FR-0719K1L,Yageo,7,Digi-Key,0.00334,40000,
19.6k,RC0201FR-0719K6L,Yageo,4,Digi-Key,0.00334,0,
20k,RC0201FR-0720KL,Yageo,17,Digi-Key,0.00334,0,
20.5k,RC0201FR-0720K5L,Yageo,8,Digi-Key,0.00334,290000,
21k,RC0201FR-0721KL,Yageo,3,Digi-Key,0.00334,30000,
21.5k,RC0201FR-0721K5L,Yageo,8,Digi-Key,0.00334,60000,
22.1k,RC0201FR-0722K1L,Yageo,5,Digi-Key,0.00334,40000,
22.6k,RC0201FR-0722K6L,Yageo,4,Digi-Key,0.00334,20000,
23.2k,RC0201FR-0723K2L,Yageo,5,Digi-Key,0.00334,20000,
23.7k,RC0201FR-0723K7L,Yageo,6,Digi-Key,0.00334,10000,
24.3k,RC0201FR-0724K3L,Yageo,5,Digi-Key,0.00534,10000,
24.9k,RC0201FR-0724K9L,Yageo,10,Digi-Key,0.00334,30000,
25.5k,RC0201FR-0725K5L,Yageo,4,Digi-Key,0.00334,40000,
26.1k,RC0201FR-0726K1L,Yageo,6,Digi-Key,0.00334,20000,
